id_cliente,genero,cidadao_senior,parceiro,dependentes,permanencia_meses,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,contrato,fatura_sem_papel,metodo_pagamento,cobrancas_mensais,cobrancas_totais,evasao,ticket_medio,cliente_novo
3644-qxehn,masculino,0,sim,sim,13,sim,nao,fibra_otica,nao,nao,sim,nao,sim,sim,mensal,nao,cheque_eletronico,97.0,1334.45,0,95.31785714285715,0
2911-ijorq,masculino,0,nao,nao,37,sim,sim,dsl,sim,sim,sim,sim,sim,sim,um_ano,sim,transferencia_bancaria,90.6,3358.65,0,88.38552631578948,0
5921-ngyrh,masculino,0,sim,nao,64,sim,nao,fibra_otica,sim,nao,nao,nao,nao,nao,mensal,sim,cheque_enviado,73.55,4764.0,0,73.29230769230769,0
2100-bdnsn,feminino,0,sim,nao,5,sim,sim,dsl,nao,nao,sim,sim,sim,nao,mensal,nao,transferencia_bancaria,67.95,350.3,1,58.38333333333333,1
5998-dzlyr,feminino,0,sim,nao,61,sim,sim,fibra_otica,nao,sim,nao,sim,nao,sim,dois_anos,sim,transferencia_bancaria,94.35,5703.0,0,91.98387096774194,0
0488-gslfr,feminino,0,nao,nao,1,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,69.5,69.5,1,34.75,1
9318-nknfc,masculino,0,nao,nao,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_enviado,18.85,18.85,1,9.425,1
3985-hoypm,masculino,0,nao,nao,26,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cheque_enviado,19.4,525.55,0,19.46481481481481,0
9728-fttvz,feminino,0,nao,nao,1,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,69.2,69.2,1,34.6,1
9548-lerkt,masculino,0,sim,nao,24,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,19.75,483.15,0,19.326,0
6576-fbxoj,masculino,0,sim,nao,17,nao,sem_servico_telefone,dsl,nao,nao,sim,sim,sim,sim,um_ano,nao,cheque_eletronico,54.6,934.8,0,51.93333333333333,0
4310-kedtb,feminino,0,nao,sim,26,nao,sem_servico_telefone,dsl,nao,nao,sim,nao,nao,nao,mensal,sim,cheque_enviado,29.8,786.5,0,29.12962962962963,0
7254-iqwoz,masculino,0,nao,nao,1,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,69.65,69.65,1,34.825,1
2474-brucm,masculino,1,sim,nao,40,sim,sim,fibra_otica,sim,nao,nao,nao,sim,sim,mensal,nao,cheque_eletronico,101.85,4086.3,1,99.66585365853659,0
4062-hbmos,masculino,0,nao,nao,52,sim,sim,fibra_otica,nao,sim,sim,nao,sim,sim,mensal,sim,cheque_eletronico,103.05,5364.8,0,101.22264150943397,0
0742-nxbgr,feminino,0,nao,nao,1,sim,nao,fibra_otica,nao,sim,sim,nao,nao,nao,mensal,sim,cheque_eletronico,82.3,82.3,1,41.15,1
2676-ishsf,masculino,0,nao,nao,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,20.3,20.3,0,10.15,1
9236-nducw,feminino,0,nao,nao,21,nao,sem_servico_telefone,dsl,sim,nao,nao,sim,nao,nao,dois_anos,nao,cheque_enviado,35.1,770.4,0,35.018181818181816,0
4753-padas,feminino,0,sim,nao,67,sim,sim,fibra_otica,nao,sim,sim,nao,sim,sim,um_ano,sim,transferencia_bancaria,105.7,6816.95,0,100.24926470588235,0
6103-qckfx,feminino,0,sim,sim,44,sim,nao,dsl,sim,nao,nao,sim,nao,nao,mensal,nao,transferencia_bancaria,56.25,2419.55,0,53.76777777777778,0
7781-ewara,masculino,0,sim,sim,70,nao,sem_servico_telefone,dsl,nao,sim,sim,sim,sim,sim,um_ano,nao,cheque_eletronico,60.35,4138.7,0,58.291549295774644,0
6110-ohihy,masculino,0,nao,nao,3,sim,nao,fibra_otica,nao,nao,nao,nao,sim,nao,mensal,nao,cheque_eletronico,79.25,267.6,1,66.9,1
7018-fpxhh,masculino,0,sim,sim,56,sim,nao,dsl,sim,sim,sim,nao,nao,nao,dois_anos,sim,transferencia_bancaria,59.8,3457.45,0,60.657017543859645,0
5889-lfoll,feminino,0,nao,nao,13,sim,sim,fibra_otica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque_eletronico,84.6,1115.2,1,79.65714285714286,0
5708-evonk,feminino,0,sim,sim,58,sim,sim,fibra_otica,sim,sim,nao,nao,nao,sim,mensal,sim,transferencia_bancaria,93.4,5435.6,1,92.12881355932204,0
8708-xpxhz,feminino,0,sim,sim,42,sim,sim,fibra_otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque_eletronico,94.2,4186.3,1,97.35581395348838,0
0616-atfgb,masculino,1,sim,nao,1,nao,sem_servico_telefone,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,25.05,25.05,1,12.525,1
0572-zjklt,feminino,0,sim,sim,46,sim,sim,fibra_otica,sim,nao,sim,sim,nao,sim,dois_anos,nao,cheque_enviado,99.65,4630.2,0,98.51489361702127,0
5135-rddql,feminino,0,sim,sim,63,sim,nao,dsl,sim,nao,nao,nao,nao,nao,dois_anos,sim,transferencia_bancaria,50.65,3221.25,0,50.33203125,0
1353-ljwem,masculino,0,nao,nao,11,sim,nao,dsl,nao,sim,sim,sim,nao,nao,mensal,sim,cheque_eletronico,60.9,688.5,0,57.375,0
1794-swwkl,masculino,0,sim,sim,15,sim,sim,dsl,nao,nao,sim,sim,nao,nao,mensal,sim,transferencia_bancaria,59.65,867.1,0,54.19375,0
6166-yipfo,masculino,0,sim,nao,72,nao,sem_servico_telefone,dsl,sim,sim,sim,sim,sim,sim,dois_anos,sim,cheque_eletronico,64.7,4746.05,0,65.01438356164384,0
7016-bpgeu,feminino,0,nao,nao,29,nao,sem_servico_telefone,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cartao_credito,25.1,712.85,1,23.761666666666667,0
6876-adesb,masculino,0,nao,sim,1,sim,nao,dsl,nao,nao,sim,nao,nao,nao,mensal,nao,cheque_eletronico,48.95,48.95,1,24.475,1
9332-gywlo,feminino,0,sim,sim,6,sim,nao,dsl,nao,nao,nao,nao,sim,nao,mensal,nao,cheque_eletronico,54.85,355.1,0,50.728571428571435,1
1963-svucv,masculino,0,nao,nao,1,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,45.3,45.3,1,22.65,1
4184-vodjz,masculino,0,sim,sim,63,sim,sim,fibra_otica,nao,sim,nao,nao,nao,sim,um_ano,sim,cheque_eletronico,91.35,5764.7,0,90.0734375,0
0220-ebgce,masculino,0,nao,nao,2,sim,nao,fibra_otica,nao,nao,sim,nao,nao,sim,mensal,sim,cheque_eletronico,85.85,167.3,1,55.76666666666667,1
1092-wpivq,feminino,0,sim,sim,18,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,25.1,428.45,0,22.55,0
7233-ioqnp,feminino,0,sim,nao,43,nao,sem_servico_telefone,dsl,sim,nao,nao,sim,nao,nao,mensal,nao,transferencia_bancaria,34.0,1505.35,0,34.2125,0
2834-jkoow,feminino,0,nao,nao,15,nao,sem_servico_telefone,dsl,sim,sim,sim,sim,nao,nao,um_ano,nao,cheque_enviado,45.9,693.45,0,43.340625,0
2754-vdltr,masculino,0,nao,sim,10,sim,sim,fibra_otica,nao,nao,nao,nao,sim,sim,mensal,nao,cheque_eletronico,95.2,930.4,1,84.58181818181818,0
2400-feqme,masculino,0,sim,sim,55,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,20.5,1177.95,0,21.03482142857143,0
3190-xfani,masculino,0,nao,sim,49,sim,sim,fibra_otica,nao,nao,nao,sim,sim,sim,um_ano,sim,transferencia_bancaria,100.6,5069.65,1,101.39299999999999,0
7551-dacsp,masculino,0,sim,sim,6,sim,nao,dsl,nao,sim,sim,nao,nao,nao,mensal,sim,cheque_enviado,55.3,324.25,1,46.32142857142857,1
4957-sreec,masculino,0,sim,sim,70,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cartao_credito,20.35,1458.1,0,20.536619718309858,0
7235-nxzcp,masculino,1,nao,nao,2,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_enviado,74.85,156.4,1,52.13333333333333,1
0230-ubypq,masculino,1,sim,nao,63,nao,sem_servico_telefone,dsl,sim,nao,nao,sim,nao,nao,um_ano,nao,transferencia_bancaria,36.1,2298.9,0,35.9203125,0
4923-adwxj,feminino,0,nao,nao,25,sim,nao,dsl,nao,sim,nao,sim,nao,sim,mensal,sim,transferencia_bancaria,65.8,1679.65,0,64.60192307692309,0
1763-kuaaw,feminino,1,nao,nao,18,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,transferencia_bancaria,20.35,369.6,0,19.45263157894737,0
1104-tnlza,masculino,1,sim,nao,28,sim,sim,fibra_otica,nao,sim,nao,sim,sim,sim,mensal,sim,cheque_eletronico,105.8,2998.0,0,103.37931034482759,0
5195-kpunq,feminino,1,nao,nao,53,sim,nao,fibra_otica,sim,sim,nao,sim,nao,sim,um_ano,sim,cheque_enviado,96.75,5206.55,0,96.4175925925926,0
0520-fdvvt,masculino,0,nao,nao,35,sim,nao,fibra_otica,nao,sim,sim,nao,sim,sim,um_ano,sim,transferencia_bancaria,102.35,3626.1,1,100.725,0
3439-gvusx,masculino,0,nao,nao,1,nao,sem_servico_telefone,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_enviado,24.4,24.4,0,12.2,1
1444-vvsgw,masculino,0,sim,nao,70,sim,sim,fibra_otica,sim,sim,sim,sim,sim,sim,um_ano,nao,cartao_credito,115.65,7968.85,1,112.23732394366198,0
5712-ptiww,masculino,0,nao,nao,2,sim,nao,fibra_otica,nao,nao,sim,sim,nao,nao,mensal,sim,cheque_eletronico,79.85,152.45,1,50.81666666666666,1
5949-hgvjl,feminino,0,sim,nao,26,sim,nao,dsl,nao,sim,nao,sim,sim,sim,mensal,sim,cheque_eletronico,73.05,1959.5,0,72.57407407407408,0
5203-xehax,feminino,0,nao,nao,34,sim,nao,dsl,sim,sim,nao,nao,nao,sim,um_ano,nao,cheque_eletronico,64.35,2053.05,0,58.658571428571435,0
1635-hdgft,feminino,0,nao,sim,19,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,20.5,398.55,0,19.927500000000002,0
3315-totbp,masculino,0,nao,nao,15,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_enviado,76.0,1130.85,1,70.678125,0
8050-xgrvl,feminino,0,sim,sim,62,sim,nao,dsl,sim,nao,sim,nao,nao,nao,um_ano,nao,cartao_credito,54.75,3425.35,0,54.37063492063492,0
6661-hbgwl,feminino,1,nao,nao,42,sim,sim,fibra_otica,nao,sim,sim,nao,sim,sim,mensal,sim,transferencia_bancaria,104.75,4323.45,1,100.5453488372093,0
1518-vowav,feminino,0,nao,nao,9,sim,nao,dsl,sim,sim,nao,nao,sim,sim,mensal,sim,cheque_eletronico,74.65,703.55,1,70.35499999999999,0
9828-qhfbk,masculino,0,nao,nao,24,sim,nao,dsl,sim,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,51.15,1275.7,0,51.028,0
3908-mkimj,masculino,1,sim,nao,68,nao,sem_servico_telefone,dsl,sim,sim,sim,nao,nao,nao,dois_anos,sim,cheque_eletronico,41.95,2965.75,0,42.981884057971016,0
5012-yspjj,masculino,0,sim,sim,31,sim,nao,dsl,nao,nao,sim,sim,nao,nao,mensal,nao,cheque_enviado,54.35,1647.0,0,51.46875,0
5909-echui,feminino,0,nao,nao,1,sim,nao,dsl,nao,nao,nao,nao,nao,sim,mensal,sim,cheque_eletronico,56.25,56.25,1,28.125,1
1309-bxvoq,masculino,0,sim,nao,21,sim,sim,fibra_otica,nao,nao,sim,sim,sim,sim,mensal,sim,cheque_eletronico,106.1,2249.95,1,102.27045454545454,0
6728-voify,feminino,0,sim,nao,63,sim,nao,fibra_otica,nao,sim,nao,nao,sim,sim,um_ano,sim,cheque_eletronico,96.0,6109.75,0,95.46484375,0
9317-wzpgv,feminino,1,nao,nao,2,sim,nao,fibra_otica,nao,nao,nao,nao,nao,sim,mensal,sim,transferencia_bancaria,79.75,159.4,1,53.13333333333333,1
4891-nluba,feminino,0,sim,sim,61,nao,sem_servico_telefone,dsl,nao,sim,sim,sim,sim,sim,dois_anos,sim,transferencia_bancaria,61.45,3751.15,0,60.502419354838715,0
2856-hyapg,feminino,0,nao,nao,1,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,68.65,68.65,1,34.325,1
8969-prhfk,masculino,0,nao,nao,18,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cheque_enviado,19.65,411.25,0,21.644736842105264,0
0661-kqhnk,feminino,0,sim,sim,6,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cartao_credito,19.0,105.5,0,15.071428571428571,1
8709-krdvl,feminino,0,nao,nao,33,sim,sim,fibra_otica,nao,sim,nao,nao,sim,sim,mensal,sim,cheque_eletronico,100.0,3320.6,0,97.66470588235293,0
4488-psycg,masculino,0,nao,nao,16,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,transferencia_bancaria,20.25,327.45,1,19.261764705882353,0
1427-versm,feminino,0,sim,nao,56,sim,nao,fibra_otica,nao,nao,sim,sim,sim,sim,mensal,sim,cheque_eletronico,98.7,5669.5,0,99.46491228070175,0
9801-noshq,masculino,0,nao,sim,23,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cheque_enviado,19.8,465.45,0,19.39375,0
6339-ypsah,masculino,0,nao,nao,9,sim,nao,fibra_otica,nao,nao,sim,nao,nao,nao,mensal,sim,cheque_eletronico,73.8,704.3,0,70.42999999999999,0
3621-ceovk,feminino,1,sim,nao,14,sim,sim,fibra_otica,nao,sim,nao,nao,sim,sim,mensal,sim,cheque_eletronico,100.2,1369.8,1,91.32,0
6906-andwj,masculino,0,sim,sim,15,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,transferencia_bancaria,74.9,1107.25,1,69.203125,0
2159-turxx,masculino,0,nao,nao,5,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cartao_credito,20.05,95.55,0,15.924999999999999,1
1548-fehvl,masculino,0,sim,nao,61,sim,sim,fibra_otica,sim,sim,nao,nao,sim,sim,mensal,sim,cheque_eletronico,106.2,6375.2,0,102.8258064516129,0
3795-cawex,masculino,0,sim,sim,70,sim,sim,fibra_otica,sim,sim,sim,sim,sim,sim,dois_anos,sim,cartao_credito,116.55,8152.3,0,114.82112676056339,0
6215-nqcpy,masculino,0,nao,nao,15,sim,sim,fibra_otica,sim,nao,nao,nao,sim,sim,mensal,sim,cheque_eletronico,99.7,1566.75,0,97.921875,0
5647-urdka,masculino,0,sim,sim,8,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,19.7,130.25,0,14.472222222222221,0
2229-dpmbi,feminino,0,sim,sim,8,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,19.5,162.15,0,18.016666666666666,0
9626-weqrm,feminino,0,nao,nao,4,nao,sem_servico_telefone,dsl,sim,nao,nao,nao,nao,nao,mensal,sim,cheque_enviado,29.15,110.05,0,22.009999999999998,1
2188-sxwvt,feminino,0,nao,nao,34,sim,nao,dsl,sim,sim,nao,nao,nao,nao,um_ano,nao,cheque_enviado,55.0,1885.15,0,53.861428571428576,0
6258-pvzwj,masculino,0,sim,nao,68,sim,sim,dsl,sim,sim,sim,sim,sim,sim,dois_anos,sim,cartao_credito,90.8,6302.85,0,91.34565217391305,0
1094-bkosx,feminino,0,sim,sim,45,nao,sem_servico_telefone,dsl,nao,sim,sim,sim,nao,sim,um_ano,nao,transferencia_bancaria,51.0,2264.5,0,49.22826086956522,0
6969-mvbai,feminino,1,nao,nao,9,sim,sim,fibra_otica,nao,nao,sim,nao,sim,nao,mensal,sim,cheque_eletronico,90.1,816.8,0,81.67999999999999,0
2978-xxsog,feminino,0,nao,nao,22,sim,sim,dsl,sim,nao,nao,sim,nao,nao,mensal,sim,cheque_enviado,59.05,1253.5,0,54.5,0
2342-ckiao,feminino,0,nao,nao,2,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,20.3,41.2,0,13.733333333333334,1
6953-pbdin,masculino,0,sim,nao,70,sim,sim,dsl,nao,sim,sim,sim,sim,nao,dois_anos,nao,transferencia_bancaria,72.95,5265.55,0,74.16267605633803,0
3898-bsjyf,feminino,0,nao,sim,10,sim,sim,dsl,sim,nao,sim,sim,nao,sim,um_ano,nao,cartao_credito,73.55,693.3,0,63.027272727272724,0
3938-yfpxd,masculino,0,nao,nao,72,sim,sim,dsl,sim,nao,sim,sim,sim,sim,dois_anos,nao,cartao_credito,84.3,5997.1,0,82.15205479452055,0
7696-amhod,feminino,0,sim,sim,49,sim,nao,dsl,nao,sim,sim,nao,sim,sim,um_ano,nao,cartao_credito,78.0,3824.2,0,76.484,0
2453-safns,feminino,1,nao,nao,54,sim,sim,dsl,nao,sim,nao,sim,sim,nao,um_ano,nao,cheque_enviado,72.1,3886.05,0,70.65545454545455,0
9558-ihezx,feminino,0,nao,nao,71,sim,sim,fibra_otica,sim,sim,sim,nao,sim,sim,dois_anos,sim,cartao_credito,106.75,7283.25,0,101.15625,0
9617-udpeu,feminino,0,nao,nao,22,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,sim,cheque_enviado,19.25,412.55,0,17.93695652173913,0
6340-dacft,feminino,0,sim,sim,50,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cartao_credito,20.55,1070.25,0,20.985294117647058,0
4955-vcwbi,feminino,0,sim,sim,43,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cheque_enviado,20.0,817.95,0,18.589772727272727,0
6813-gzqcg,feminino,0,sim,sim,45,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,cartao_credito,24.65,1171.3,0,25.463043478260868,0
7426-gswpo,masculino,1,nao,nao,64,sim,sim,fibra_otica,sim,sim,nao,nao,sim,sim,mensal,sim,transferencia_bancaria,103.5,6548.65,0,100.74846153846153,0
3389-ktrxv,feminino,0,sim,sim,23,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,23.85,625.65,0,26.068749999999998,0
3118-uhvvq,feminino,0,sim,nao,68,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cartao_credito,25.8,1911.5,0,27.702898550724637,0
1031-iideo,feminino,0,nao,nao,1,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,70.85,70.85,1,35.425,1
5832-xkaes,masculino,0,nao,nao,2,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cartao_credito,69.8,134.7,1,44.9,1
3205-mxzra,masculino,0,nao,nao,26,sim,nao,dsl,nao,nao,nao,sim,sim,nao,um_ano,nao,cartao_credito,59.45,1507.0,0,55.81481481481482,0
4701-ahwmw,masculino,0,sim,nao,55,nao,sem_servico_telefone,dsl,nao,nao,sim,sim,sim,sim,mensal,sim,transferencia_bancaria,54.55,2978.3,1,53.183928571428574,0
8317-bvkso,masculino,0,nao,nao,14,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_eletronico,20.05,299.3,0,19.953333333333333,0
5702-kvqrd,masculino,0,sim,nao,71,sim,nao,dsl,sim,nao,sim,sim,sim,sim,dois_anos,sim,cheque_eletronico,82.55,5832.65,0,81.00902777777777,0
0083-pivik,masculino,0,nao,nao,64,sim,sim,dsl,sim,sim,sim,sim,sim,nao,um_ano,nao,cheque_eletronico,81.25,5567.55,0,85.65461538461538,0
9210-iahgh,feminino,0,nao,nao,7,sim,nao,dsl,nao,nao,nao,sim,sim,sim,mensal,sim,cartao_credito,70.75,450.8,1,56.35,0
6169-pgncd,feminino,0,nao,nao,57,sim,nao,dsl,sim,sim,sim,sim,sim,nao,dois_anos,sim,cartao_credito,74.3,4166.35,0,71.83362068965518,0
0023-xuopt,feminino,0,sim,nao,13,sim,sim,fibra_otica,nao,sim,sim,nao,sim,nao,mensal,nao,cheque_eletronico,94.1,1215.6,1,86.82857142857142,0
4592-iwtji,feminino,0,sim,sim,3,nao,sem_servico_telefone,dsl,sim,nao,nao,nao,nao,nao,mensal,nao,cartao_credito,29.7,91.7,1,22.925,1
4909-joupp,masculino,1,sim,nao,72,sim,sim,fibra_otica,nao,sim,sim,sim,sim,sim,dois_anos,nao,cartao_credito,109.7,7898.45,0,108.19794520547946,0
4657-fwvfy,feminino,0,sim,sim,40,sim,sim,fibra_otica,nao,sim,sim,nao,sim,nao,mensal,sim,cartao_credito,96.35,3915.4,0,95.49756097560976,0
2257-bovxd,masculino,0,sim,nao,14,sim,sim,dsl,nao,nao,nao,sim,sim,nao,mensal,sim,cartao_credito,66.6,979.5,0,65.3,0
7729-jteec,masculino,0,sim,sim,2,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,44.5,90.05,0,30.016666666666666,1
7632-mnyoy,masculino,1,nao,nao,66,sim,sim,fibra_otica,nao,sim,sim,sim,sim,sim,um_ano,nao,cartao_credito,110.9,7432.05,1,110.92611940298508,0
6518-lgaov,feminino,0,sim,nao,38,sim,sim,fibra_otica,nao,nao,sim,sim,sim,sim,mensal,sim,cheque_eletronico,105.0,4026.4,1,103.24102564102564,0
7242-qzlxf,masculino,0,nao,sim,1,nao,sem_servico_telefone,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,25.3,25.3,1,12.65,1
4576-csajh,masculino,0,nao,nao,22,sim,nao,dsl,nao,sim,nao,sim,nao,nao,um_ano,sim,cartao_credito,55.15,1193.05,1,51.87173913043478,0
1000-ajsld,masculino,0,nao,nao,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_enviado,20.1,20.1,1,10.05,1
9696-rmyba,masculino,0,nao,nao,5,sim,nao,fibra_otica,nao,nao,nao,nao,sim,nao,mensal,sim,cheque_enviado,80.1,398.55,0,66.425,1
8690-upczi,masculino,0,sim,sim,29,sim,sim,dsl,sim,nao,nao,sim,sim,nao,um_ano,nao,transferencia_bancaria,69.05,1958.45,0,65.28166666666667,0
1062-lhzod,masculino,0,sim,sim,1,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_enviado,69.9,69.9,1,34.95,1
9770-lxdbk,feminino,0,nao,nao,3,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,20.4,63.15,0,15.7875,1
4086-witjg,masculino,0,sim,sim,71,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cartao_credito,19.7,1301.1,0,18.070833333333333,0
8344-wfmfh,masculino,0,nao,sim,9,sim,nao,dsl,nao,sim,nao,nao,nao,nao,mensal,sim,cheque_eletronico,50.1,484.05,0,48.405,0
9600-naxzn,masculino,0,nao,nao,43,sim,sim,fibra_otica,nao,sim,nao,nao,sim,sim,mensal,sim,cheque_eletronico,101.4,4528.0,1,102.9090909090909,0
8822-knbhv,feminino,0,nao,nao,48,sim,sim,dsl,sim,sim,sim,nao,sim,sim,um_ano,sim,cartao_credito,83.45,3887.85,0,79.34387755102041,0
8404-fydib,masculino,0,nao,nao,26,sim,sim,fibra_otica,sim,sim,nao,nao,nao,nao,mensal,sim,cartao_credito,86.65,2208.75,0,81.80555555555556,0
2791-sfvew,feminino,0,nao,nao,9,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,transferencia_bancaria,20.15,238.15,0,23.815,0
6457-usber,masculino,0,nao,nao,1,sim,nao,fibra_otica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque_eletronico,80.8,80.8,1,40.4,1
6762-nsodu,feminino,0,sim,sim,46,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cartao_credito,19.4,958.15,0,20.386170212765958,0
4662-ekdpq,masculino,0,nao,nao,2,sim,sim,dsl,nao,nao,nao,nao,nao,sim,mensal,nao,transferencia_bancaria,62.05,118.3,1,39.43333333333333,1
9248-ojykk,masculino,1,nao,nao,1,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,76.45,76.45,1,38.225,1
9888-zcumm,masculino,0,sim,sim,64,nao,sem_servico_telefone,dsl,sim,nao,sim,sim,sim,sim,dois_anos,sim,transferencia_bancaria,60.05,3845.45,0,59.160769230769226,0
3398-fshon,feminino,1,nao,nao,12,sim,sim,fibra_otica,nao,sim,nao,nao,sim,nao,mensal,sim,cheque_eletronico,91.3,1094.5,1,84.1923076923077,0
3319-dwoep,masculino,1,sim,nao,6,sim,nao,fibra_otica,nao,nao,sim,nao,sim,sim,mensal,sim,cheque_eletronico,95.75,573.75,1,81.96428571428571,1
1074-wvevg,feminino,0,sim,nao,59,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cheque_enviado,20.35,1267.0,0,21.116666666666667,0
